Input_file	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scores_archaea_odb10	Scores_bacteria_odb10	Scores_eukaryota_odb10	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds
Parks8k_GCA_002477745_1.LargeContigs.fna	pseudomonadales_odb10	87.2	87.1	0.1	0.3	12.5	782	C:16.5%[S:15.5%,D:1.0%],F:4.6%,M:78.9%,n:194	C:63.7%[S:63.7%,D:0.0%],F:0.8%,M:35.5%,n:124	C:3.9%[S:3.9%,D:0.0%],F:0.4%,M:95.7%,n:255,E:10.0%	249632	236392	0.031%	42
Parks8k_GCA_002293905_1.LargeContigs.fna	pseudomonadales_odb10	98.0	98.0	0.0	0.1	1.9	782	C:19.6%[S:18.6%,D:1.0%],F:5.2%,M:75.2%,n:194	C:99.2%[S:99.2%,D:0.0%],F:0.8%,M:0.0%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	189446	109314	0.143%	41
Parks8k_GCA_002337845_1.LargeContigs.fna	pseudomonadales_odb10	92.7	92.7	0.0	0.8	6.5	782	C:18.5%[S:17.0%,D:1.5%],F:6.2%,M:75.3%,n:194	C:79.0%[S:79.0%,D:0.0%],F:3.2%,M:17.8%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	125197	103337	0.117%	55
Parks8k_GCA_002358195_1.LargeContigs.fna	pseudomonadales_odb10	68.2	68.2	0.0	5.4	26.4	782	C:14.4%[S:14.4%,D:0.0%],F:3.1%,M:82.5%,n:194	C:55.6%[S:55.6%,D:0.0%],F:4.0%,M:40.4%,n:124	C:2.7%[S:2.7%,D:0.0%],F:1.6%,M:95.7%,n:255	10748	10052	0.288%	391
Parks8k_GCA_002438105_1.LargeContigs.fna	pseudomonadales_odb10	94.5	93.6	0.9	0.9	4.6	782	C:18.5%[S:18.0%,D:0.5%],F:6.2%,M:75.3%,n:194	C:87.1%[S:87.1%,D:0.0%],F:0.0%,M:12.9%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	154085	82743	0.235%	68
Parks8k_GCA_002484245_1.LargeContigs.fna	pseudomonadales_odb10	75.6	75.6	0.0	6.3	18.1	782	C:15.4%[S:13.9%,D:1.5%],F:7.2%,M:77.4%,n:194	C:72.6%[S:72.6%,D:0.0%],F:11.3%,M:16.1%,n:124	C:3.9%[S:3.9%,D:0.0%],F:0.4%,M:95.7%,n:255	14550	8684	1.333%	362
Parks8k_GCA_002429895_1.LargeContigs.fna	pseudomonadales_odb10	87.3	87.3	0.0	1.8	10.9	782	C:16.5%[S:16.0%,D:0.5%],F:4.1%,M:79.4%,n:194	C:84.7%[S:83.9%,D:0.8%],F:0.8%,M:14.5%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	30929	29601	0.191%	202
Parks8k_GCA_002314405_1.LargeContigs.fna	pseudomonadales_odb10	95.8	95.8	0.0	0.6	3.6	782	C:18.5%[S:17.0%,D:1.5%],F:5.7%,M:75.8%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:4.3%[S:4.3%,D:0.0%],F:1.2%,M:94.5%,n:255	93367	82104	0.030%	60
Parks8k_GCA_002432185_1.LargeContigs.fna	pseudomonadales_odb10	92.1	91.8	0.3	0.3	7.6	782	C:18.5%[S:18.0%,D:0.5%],F:4.6%,M:76.9%,n:194	C:87.9%[S:87.9%,D:0.0%],F:0.0%,M:12.1%,n:124	C:3.1%[S:3.1%,D:0.0%],F:1.2%,M:95.7%,n:255	403828	235161	0.008%	17
Parks8k_GCA_002388215_1.LargeContigs.fna	pseudomonadales_odb10	78.0	78.0	0.0	0.1	21.9	782	C:14.9%[S:13.9%,D:1.0%],F:4.1%,M:81.0%,n:194	C:76.6%[S:76.6%,D:0.0%],F:1.6%,M:21.8%,n:124	C:2.7%[S:2.7%,D:0.0%],F:0.8%,M:96.5%,n:255	344264	344264	0.016%	15
Parks8k_GCA_002338865_1.LargeContigs.fna	pseudomonadales_odb10	96.8	96.8	0.0	0.4	2.8	782	C:19.5%[S:18.0%,D:1.5%],F:5.7%,M:74.8%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	429365	428087	0.037%	15
Parks8k_GCA_002337765_1.LargeContigs.fna	pseudomonadales_odb10	97.3	97.2	0.1	0.0	2.7	782	C:20.1%[S:19.1%,D:1.0%],F:5.2%,M:74.7%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	373441	321725	0.028%	18
Parks8k_GCA_002340005_1.LargeContigs.fna	pseudomonadales_odb10	98.7	98.7	0.0	0.0	1.3	782	C:20.1%[S:19.6%,D:0.5%],F:5.2%,M:74.7%,n:194	C:100.0%[S:100.0%,D:0.0%],F:0.0%,M:0.0%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	414108	414108	0.004%	27
Parks8k_GCA_002453575_1.LargeContigs.fna	pseudomonadales_odb10	98.4	98.0	0.4	0.0	1.6	782	C:19.0%[S:18.0%,D:1.0%],F:6.7%,M:74.3%,n:194	C:92.7%[S:91.1%,D:1.6%],F:0.0%,M:7.3%,n:124	C:4.3%[S:4.3%,D:0.0%],F:0.4%,M:95.3%,n:255	456985	326181	0.027%	15
Parks8k_GCA_002378365_1.LargeContigs.fna	pseudomonadales_odb10	96.0	96.0	0.0	0.1	3.9	782	C:19.0%[S:17.5%,D:1.5%],F:5.7%,M:75.3%,n:194	C:91.9%[S:91.9%,D:0.0%],F:0.0%,M:8.1%,n:124	C:3.9%[S:3.5%,D:0.4%],F:1.2%,M:94.9%,n:255	388618	388618	0.007%	23
Parks8k_GCA_002434545_1.LargeContigs.fna	pseudomonadales_odb10	95.8	95.7	0.1	0.1	4.1	782	C:18.5%[S:17.5%,D:1.0%],F:5.7%,M:75.8%,n:194	C:91.9%[S:91.9%,D:0.0%],F:0.0%,M:8.1%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	362506	290572	0.012%	20
Parks8k_GCA_002333255_1.LargeContigs.fna	pseudomonadales_odb10	98.3	98.2	0.1	0.0	1.7	782	C:19.1%[S:18.6%,D:0.5%],F:6.7%,M:74.2%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:4.3%[S:3.9%,D:0.4%],F:0.4%,M:95.3%,n:255,E:9.1%	236712	200152	0.024%	24
Parks8k_GCA_002438285_1.LargeContigs.fna	pseudomonadales_odb10	96.5	96.4	0.1	0.0	3.5	782	C:19.1%[S:18.6%,D:0.5%],F:6.2%,M:74.7%,n:194	C:91.1%[S:91.1%,D:0.0%],F:0.0%,M:8.9%,n:124	C:4.7%[S:4.7%,D:0.0%],F:0.4%,M:94.9%,n:255	143306	130550	0.129%	43
Parks8k_GCA_002342105_1.LargeContigs.fna	pseudomonadales_odb10	73.9	73.3	0.6	1.9	24.2	782	C:16.0%[S:15.5%,D:0.5%],F:3.1%,M:80.9%,n:194	C:54.0%[S:52.4%,D:1.6%],F:2.4%,M:43.6%,n:124	C:2.7%[S:2.7%,D:0.0%],F:1.6%,M:95.7%,n:255	28182	23154	0.355%	214
Parks8k_GCA_002403755_1.LargeContigs.fna	pseudomonadales_odb10	85.9	85.8	0.1	1.8	12.3	782	C:16.4%[S:14.9%,D:1.5%],F:5.7%,M:77.9%,n:194	C:70.2%[S:70.2%,D:0.0%],F:2.4%,M:27.4%,n:124	C:3.9%[S:3.9%,D:0.0%],F:0.8%,M:95.3%,n:255	34271	25499	0.402%	195
Parks8k_GCA_002389115_1.LargeContigs.fna	pseudomonadales_odb10	51.5	51.5	0.0	0.1	48.4	782	C:9.3%[S:9.3%,D:0.0%],F:4.1%,M:86.6%,n:194	C:51.6%[S:51.6%,D:0.0%],F:1.6%,M:46.8%,n:124	C:1.6%[S:1.6%,D:0.0%],F:0.4%,M:98.0%,n:255	528715	528715	0.000%	8
Parks8k_GCA_002392045_1.LargeContigs.fna	pseudomonadales_odb10	98.3	98.2	0.1	0.0	1.7	782	C:19.1%[S:18.6%,D:0.5%],F:5.7%,M:75.2%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:4.3%[S:4.3%,D:0.0%],F:0.8%,M:94.9%,n:255	165165	121520	0.057%	38
Parks8k_GCA_002294535_1.LargeContigs.fna	pseudomonadales_odb10	90.4	90.3	0.1	1.3	8.3	782	C:18.0%[S:17.5%,D:0.5%],F:6.2%,M:75.8%,n:194	C:88.7%[S:88.7%,D:0.0%],F:0.8%,M:10.5%,n:124	C:4.3%[S:4.3%,D:0.0%],F:0.8%,M:94.9%,n:255	82292	34093	0.756%	86
Parks8k_GCA_002500675_1.LargeContigs.fna	pseudomonadales_odb10	95.4	95.0	0.4	0.0	4.6	782	C:18.5%[S:17.5%,D:1.0%],F:6.7%,M:74.8%,n:194	C:89.5%[S:87.9%,D:1.6%],F:0.0%,M:10.5%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	355822	164488	0.104%	20
Parks8k_GCA_002419855_1.LargeContigs.fna	bacteria_odb10	38.7	38.7	0.0	5.6	55.7	124	C:8.8%[S:8.8%,D:0.0%],F:6.2%,M:85.0%,n:194	C:38.7%[S:38.7%,D:0.0%],F:5.6%,M:55.7%,n:124	C:2.7%[S:2.7%,D:0.0%],F:0.4%,M:96.9%,n:255	11928	10136	0.745%	285
Parks8k_GCA_002354345_1.LargeContigs.fna	pseudomonadales_odb10	90.8	88.9	1.9	0.6	8.6	782	C:18.5%[S:17.5%,D:1.0%],F:4.1%,M:77.4%,n:194	C:71.0%[S:70.2%,D:0.8%],F:1.6%,M:27.4%,n:124	C:4.3%[S:3.9%,D:0.4%],F:1.2%,M:94.5%,n:255	65618	60603	0.022%	114
Parks8k_GCA_002388145_1.LargeContigs.fna	pseudomonadales_odb10	78.5	78.5	0.0	8.7	12.8	782	C:15.4%[S:13.9%,D:1.5%],F:6.2%,M:78.4%,n:194	C:79.0%[S:79.0%,D:0.0%],F:8.1%,M:12.9%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	71359	18696	0.793%	94
Parks8k_GCA_002418345_1.LargeContigs.fna	pseudomonadales_odb10	84.6	84.5	0.1	5.8	9.6	782	C:15.4%[S:13.9%,D:1.5%],F:6.7%,M:77.9%,n:194	C:79.8%[S:79.8%,D:0.0%],F:9.7%,M:10.5%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.6%,M:94.9%,n:255	72780	13714	1.082%	88
Parks8k_GCA_002387945_1.LargeContigs.fna	pseudomonadales_odb10	97.0	96.7	0.3	0.1	2.9	782	C:19.5%[S:18.0%,D:1.5%],F:5.7%,M:74.8%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	249345	233258	0.026%	32
Parks8k_GCA_002420805_1.LargeContigs.fna	pseudomonadales_odb10	70.3	70.3	0.0	0.4	29.3	782	C:13.4%[S:11.9%,D:1.5%],F:5.2%,M:81.4%,n:194	C:62.9%[S:62.9%,D:0.0%],F:2.4%,M:34.7%,n:124	C:3.1%[S:3.1%,D:0.0%],F:0.4%,M:96.5%,n:255	101053	71367	0.146%	54
Parks8k_GCA_002479445_1.LargeContigs.fna	pseudomonadales_odb10	79.5	79.5	0.0	3.5	17.0	782	C:13.9%[S:12.4%,D:1.5%],F:5.2%,M:80.9%,n:194	C:59.7%[S:59.7%,D:0.0%],F:8.1%,M:32.2%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	17296	16104	0.766%	329
Parks8k_GCA_002379995_1.LargeContigs.fna	pseudomonadales_odb10	75.7	75.7	0.0	3.5	20.8	782	C:17.0%[S:16.0%,D:1.0%],F:4.6%,M:78.4%,n:194	C:58.9%[S:58.9%,D:0.0%],F:1.6%,M:39.5%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	34007	10553	1.803%	167
Parks8k_GCA_002365055_1.LargeContigs.fna	pseudomonadales_odb10	91.5	91.4	0.1	0.3	8.2	782	C:18.0%[S:16.5%,D:1.5%],F:6.2%,M:75.8%,n:194	C:83.9%[S:83.9%,D:0.0%],F:0.8%,M:15.3%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	929762	433795	0.022%	8
Parks8k_GCA_002482365_1.LargeContigs.fna	pseudomonadales_odb10	90.8	90.8	0.0	2.4	6.8	782	C:17.5%[S:17.0%,D:0.5%],F:6.7%,M:75.8%,n:194	C:84.7%[S:84.7%,D:0.0%],F:3.2%,M:12.1%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.6%,M:94.9%,n:255	64090	20785	1.190%	99
Parks8k_GCA_002432145_1.LargeContigs.fna	pseudomonadales_odb10	80.1	80.1	0.0	7.8	12.1	782	C:14.4%[S:13.4%,D:1.0%],F:7.2%,M:78.4%,n:194	C:79.8%[S:79.8%,D:0.0%],F:9.7%,M:10.5%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	49299	11647	1.181%	146
Parks8k_GCA_002482335_1.LargeContigs.fna	pseudomonadales_odb10	97.3	97.3	0.0	0.0	2.7	782	C:19.0%[S:18.0%,D:1.0%],F:6.2%,M:74.8%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	498098	498098	0.014%	20
Parks8k_GCA_002346755_1.LargeContigs.fna	pseudomonadales_odb10	84.5	84.5	0.0	2.4	13.1	782	C:15.9%[S:14.9%,D:1.0%],F:6.2%,M:77.9%,n:194	C:81.5%[S:81.5%,D:0.0%],F:4.8%,M:13.7%,n:124	C:3.1%[S:3.1%,D:0.0%],F:1.6%,M:95.3%,n:255	39698	24056	1.637%	179
Parks8k_GCA_002338285_1.LargeContigs.fna	pseudomonadales_odb10	90.5	90.5	0.0	0.6	8.9	782	C:17.5%[S:16.0%,D:1.5%],F:4.1%,M:78.4%,n:194	C:69.4%[S:69.4%,D:0.0%],F:0.8%,M:29.8%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	105635	96193	0.058%	69
Parks8k_GCA_002337815_1.LargeContigs.fna	pseudomonadales_odb10	94.5	94.5	0.0	0.3	5.2	782	C:20.1%[S:19.1%,D:1.0%],F:5.2%,M:74.7%,n:194	C:87.9%[S:87.9%,D:0.0%],F:0.0%,M:12.1%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	166865	157907	0.010%	48
Parks8k_GCA_002322705_1.LargeContigs.fna	pseudomonadales_odb10	91.3	90.7	0.6	0.4	8.3	782	C:18.0%[S:17.0%,D:1.0%],F:5.2%,M:76.8%,n:194	C:69.4%[S:69.4%,D:0.0%],F:0.0%,M:30.6%,n:124	C:4.3%[S:4.3%,D:0.0%],F:0.8%,M:94.9%,n:255,E:9.1%	295859	295859	0.007%	31
Parks8k_GCA_002345265_1.LargeContigs.fna	pseudomonadales_odb10	95.4	95.4	0.0	0.3	4.3	782	C:19.0%[S:17.5%,D:1.5%],F:5.2%,M:75.8%,n:194	C:91.9%[S:91.9%,D:0.0%],F:0.0%,M:8.1%,n:124	C:3.9%[S:3.5%,D:0.4%],F:1.2%,M:94.9%,n:255	202950	202950	0.055%	31
Parks8k_GCA_002320895_1.LargeContigs.fna	pseudomonadales_odb10	94.1	94.1	0.0	1.5	4.4	782	C:19.5%[S:18.0%,D:1.5%],F:5.7%,M:74.8%,n:194	C:90.3%[S:90.3%,D:0.0%],F:1.6%,M:8.1%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	132846	85853	0.384%	61
Parks8k_GCA_002365105_1.LargeContigs.fna	pseudomonadales_odb10	70.6	70.2	0.4	7.2	22.2	782	C:11.8%[S:11.3%,D:0.5%],F:8.2%,M:80.0%,n:194	C:73.4%[S:72.6%,D:0.8%],F:10.5%,M:16.1%,n:124	C:3.1%[S:3.1%,D:0.0%],F:0.4%,M:96.5%,n:255	34215	7767	2.125%	155
Parks8k_GCA_002430265_1.LargeContigs.fna	pseudomonadales_odb10	96.9	96.8	0.1	0.3	2.8	782	C:18.5%[S:18.0%,D:0.5%],F:5.7%,M:75.8%,n:194	C:91.1%[S:91.1%,D:0.0%],F:0.0%,M:8.9%,n:124	C:4.3%[S:3.9%,D:0.4%],F:0.4%,M:95.3%,n:255,E:9.1%	82900	67391	0.172%	75
Parks8k_GCA_002432785_1.LargeContigs.fna	pseudomonadales_odb10	95.8	95.8	0.0	0.1	4.1	782	C:19.0%[S:17.5%,D:1.5%],F:5.2%,M:75.8%,n:194	C:91.9%[S:91.9%,D:0.0%],F:0.0%,M:8.1%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	742933	564485	0.035%	14
Parks8k_GCA_002306135_1.LargeContigs.fna	pseudomonadales_odb10	98.1	97.7	0.4	0.0	1.9	782	C:19.0%[S:18.0%,D:1.0%],F:6.7%,M:74.3%,n:194	C:91.9%[S:90.3%,D:1.6%],F:0.8%,M:7.3%,n:124	C:4.3%[S:4.3%,D:0.0%],F:0.8%,M:94.9%,n:255	231547	224377	0.064%	28
Parks8k_GCA_002392095_1.LargeContigs.fna	pseudomonadales_odb10	76.2	75.8	0.4	8.4	15.4	782	C:14.9%[S:13.9%,D:1.0%],F:7.2%,M:77.9%,n:194	C:74.2%[S:72.6%,D:1.6%],F:10.5%,M:15.3%,n:124	C:3.9%[S:3.9%,D:0.0%],F:0.0%,M:96.1%,n:255	63949	11838	1.075%	110
Parks8k_GCA_002376625_1.LargeContigs.fna	pseudomonadales_odb10	95.1	95.0	0.1	0.0	4.9	782	C:18.0%[S:17.5%,D:0.5%],F:6.7%,M:75.3%,n:194	C:91.1%[S:91.1%,D:0.0%],F:0.8%,M:8.1%,n:124	C:3.5%[S:3.5%,D:0.0%],F:0.8%,M:95.7%,n:255	291332	291330	0.004%	27
Parks8k_GCA_002484035_1.LargeContigs.fna	pseudomonadales_odb10	86.7	86.6	0.1	5.5	7.8	782	C:17.0%[S:15.5%,D:1.5%],F:6.7%,M:76.3%,n:194	C:80.6%[S:80.6%,D:0.0%],F:7.3%,M:12.1%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	70578	21144	0.744%	88
Parks8k_GCA_002321815_1.LargeContigs.fna	pseudomonadales_odb10	97.2	96.9	0.3	0.3	2.5	782	C:19.1%[S:18.6%,D:0.5%],F:6.2%,M:74.7%,n:194	C:90.3%[S:90.3%,D:0.0%],F:0.8%,M:8.9%,n:124	C:4.3%[S:4.3%,D:0.0%],F:0.8%,M:94.9%,n:255	140257	86889	0.117%	43
Parks8k_GCA_002380585_1.LargeContigs.fna	pseudomonadales_odb10	97.2	96.9	0.3	0.1	2.7	782	C:19.5%[S:18.0%,D:1.5%],F:5.7%,M:74.8%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255,E:10.0%	267261	250868	0.037%	27
Parks8k_GCA_002440495_1.LargeContigs.fna	pseudomonadales_odb10	80.0	79.9	0.1	0.1	19.9	782	C:16.4%[S:14.9%,D:1.5%],F:5.2%,M:78.4%,n:194	C:78.2%[S:78.2%,D:0.0%],F:0.8%,M:21.0%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	176861	164163	0.008%	33
Parks8k_GCA_002296595_1.LargeContigs.fna	pseudomonadales_odb10	96.7	96.7	0.0	0.4	2.9	782	C:19.5%[S:18.0%,D:1.5%],F:6.2%,M:74.3%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	190379	176245	0.012%	35
Parks8k_GCA_002358225_1.LargeContigs.fna	pseudomonadales_odb10	75.4	75.1	0.3	1.0	23.6	782	C:15.4%[S:14.4%,D:1.0%],F:3.6%,M:81.0%,n:194	C:57.3%[S:56.5%,D:0.8%],F:3.2%,M:39.5%,n:124	C:3.1%[S:2.7%,D:0.4%],F:1.2%,M:95.7%,n:255	33855	33053	0.205%	189
Parks8k_GCA_002365145_1.LargeContigs.fna	pseudomonadales_odb10	86.7	86.7	0.0	0.8	12.5	782	C:15.9%[S:14.9%,D:1.0%],F:5.7%,M:78.4%,n:194	C:77.4%[S:77.4%,D:0.0%],F:3.2%,M:19.4%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	242833	111999	0.298%	44
Parks8k_GCA_002362915_1.LargeContigs.fna	pseudomonadales_odb10	95.3	95.0	0.3	0.3	4.4	782	C:19.6%[S:18.6%,D:1.0%],F:5.2%,M:75.2%,n:194	C:87.9%[S:87.9%,D:0.0%],F:0.0%,M:12.1%,n:124	C:4.3%[S:4.3%,D:0.0%],F:1.2%,M:94.5%,n:255	105134	67215	0.179%	78
Parks8k_GCA_002340215_1.LargeContigs.fna	pseudomonadales_odb10	90.2	89.9	0.3	0.1	9.7	782	C:18.5%[S:17.5%,D:1.0%],F:5.7%,M:75.8%,n:194	C:95.2%[S:95.2%,D:0.0%],F:0.0%,M:4.8%,n:124	C:2.4%[S:2.4%,D:0.0%],F:1.2%,M:96.4%,n:255	1052078	1052076	0.000%	11
Parks8k_GCA_002500775_1.LargeContigs.fna	pseudomonadales_odb10	93.9	93.5	0.4	0.4	5.7	782	C:18.5%[S:17.5%,D:1.0%],F:6.7%,M:74.8%,n:194	C:89.5%[S:87.9%,D:1.6%],F:0.0%,M:10.5%,n:124	C:3.9%[S:3.9%,D:0.0%],F:0.8%,M:95.3%,n:255	171268	171268	0.026%	35
Parks8k_GCA_002429975_1.LargeContigs.fna	pseudomonadales_odb10	67.6	67.3	0.3	10.1	22.3	782	C:12.4%[S:11.9%,D:0.5%],F:6.2%,M:81.4%,n:194	C:61.3%[S:61.3%,D:0.0%],F:8.9%,M:29.8%,n:124	C:3.1%[S:3.1%,D:0.0%],F:1.2%,M:95.7%,n:255	12225	10054	0.424%	378
Parks8k_GCA_002386665_1.LargeContigs.fna	pseudomonadales_odb10	87.1	87.0	0.1	2.0	10.9	782	C:18.0%[S:17.5%,D:0.5%],F:5.7%,M:76.3%,n:194	C:87.1%[S:86.3%,D:0.8%],F:1.6%,M:11.3%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	26105	26103	0.121%	223
Parks8k_GCA_002451245_1.LargeContigs.fna	pseudomonadales_odb10	77.0	76.9	0.1	3.3	19.7	782	C:17.0%[S:17.0%,D:0.0%],F:4.1%,M:78.9%,n:194	C:80.6%[S:80.6%,D:0.0%],F:3.2%,M:16.2%,n:124	C:3.9%[S:3.9%,D:0.0%],F:0.8%,M:95.3%,n:255	19305	17597	0.362%	235
Parks8k_GCA_002363465_1.LargeContigs.fna	pseudomonadales_odb10	68.8	68.8	0.0	0.4	30.8	782	C:13.9%[S:13.9%,D:0.0%],F:3.6%,M:82.5%,n:194	C:68.5%[S:68.5%,D:0.0%],F:0.0%,M:31.5%,n:124	C:2.4%[S:2.4%,D:0.0%],F:0.8%,M:96.8%,n:255	93723	83173	0.088%	41
Parks8k_GCA_002439185_1.LargeContigs.fna	pseudomonadales_odb10	98.0	97.6	0.4	0.4	1.6	782	C:19.1%[S:18.6%,D:0.5%],F:5.7%,M:75.2%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:4.3%[S:4.3%,D:0.0%],F:0.8%,M:94.9%,n:255	98273	93684	0.075%	60
Parks8k_GCA_002335105_1.LargeContigs.fna	pseudomonadales_odb10	96.6	96.5	0.1	0.3	3.1	782	C:19.6%[S:18.6%,D:1.0%],F:5.7%,M:74.7%,n:194	C:92.7%[S:92.7%,D:0.0%],F:0.0%,M:7.3%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	247081	247006	0.016%	28
Parks8k_GCA_002387375_1.LargeContigs.fna	pseudomonadales_odb10	94.8	94.8	0.0	1.4	3.8	782	C:18.0%[S:16.5%,D:1.5%],F:6.7%,M:75.3%,n:194	C:89.5%[S:89.5%,D:0.0%],F:1.6%,M:8.9%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255	79811	68268	0.354%	89
Parks8k_GCA_002391985_1.LargeContigs.fna	pseudomonadales_odb10	87.2	86.4	0.8	1.3	11.5	782	C:17.5%[S:16.5%,D:1.0%],F:4.1%,M:78.4%,n:194	C:63.7%[S:63.7%,D:0.0%],F:0.8%,M:35.5%,n:124	C:3.9%[S:3.5%,D:0.4%],F:1.2%,M:94.9%,n:255	50861	37352	0.340%	145
Parks8k_GCA_002325525_1.LargeContigs.fna	pseudomonadales_odb10	82.9	82.9	0.0	2.6	14.5	782	C:15.4%[S:14.4%,D:1.0%],F:5.7%,M:78.9%,n:194	C:62.9%[S:62.9%,D:0.0%],F:0.8%,M:36.3%,n:124	C:3.9%[S:3.9%,D:0.0%],F:1.2%,M:94.9%,n:255,E:10.0%	19396	18230	0.269%	292
Parks8k_GCA_002434415_1.LargeContigs.fna	pseudomonadales_odb10	86.8	86.8	0.0	5.0	8.2	782	C:18.0%[S:16.5%,D:1.5%],F:5.7%,M:76.3%,n:194	C:83.9%[S:83.9%,D:0.0%],F:3.2%,M:12.9%,n:124	C:3.9%[S:3.9%,D:0.0%],F:0.8%,M:95.3%,n:255	72532	31909	0.313%	113
Parks8k_GCA_002451325_1.LargeContigs.fna	pseudomonadales_odb10	94.3	94.0	0.3	0.3	5.4	782	C:18.5%[S:17.0%,D:1.5%],F:4.6%,M:76.9%,n:194	C:87.9%[S:87.9%,D:0.0%],F:0.8%,M:11.3%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	475784	320551	0.013%	16
Parks8k_GCA_002377205_1.LargeContigs.fna	pseudomonadales_odb10	98.1	97.7	0.4	0.0	1.9	782	C:19.0%[S:18.0%,D:1.0%],F:6.2%,M:74.8%,n:194	C:92.7%[S:91.1%,D:1.6%],F:0.0%,M:7.3%,n:124	C:4.3%[S:4.3%,D:0.0%],F:0.8%,M:94.9%,n:255	374355	374349	0.004%	18
Parks8k_GCA_002500285_1.LargeContigs.fna	pseudomonadales_odb10	74.7	74.7	0.0	3.5	21.8	782	C:13.9%[S:13.4%,D:0.5%],F:4.6%,M:81.5%,n:194	C:59.7%[S:59.7%,D:0.0%],F:4.8%,M:35.5%,n:124	C:3.5%[S:3.5%,D:0.0%],F:1.2%,M:95.3%,n:255	88974	19818	0.642%	83
Parks8k_GCA_002384505_1.LargeContigs.fna	pseudomonadales_odb10	84.9	84.5	0.4	2.2	12.9	782	C:16.0%[S:15.5%,D:0.5%],F:5.7%,M:78.3%,n:194	C:69.4%[S:69.4%,D:0.0%],F:4.0%,M:26.6%,n:124	C:3.9%[S:3.9%,D:0.0%],F:0.8%,M:95.3%,n:255,E:10.0%	22659	20437	0.292%	268
